# timestamp cpu_time memory_usage execution_time
1769881599.228214 0.000031 5560 0.000292
1769881599.419169 0.000009 5560 0.000014
1769881599.508057 0.000000 5560 0.000009
1769881599.596951 0.000000 5560 0.000010
1769881599.685875 0.000008 5560 0.000013
