# timestamp cpu_time memory_usage execution_time
1769868544.104150 0.000000 5604 0.000047
1769868544.293050 0.000000 5604 0.000009
1769868544.370828 0.000007 5604 0.000009
1769868544.448659 0.000012 5604 0.000014
1769868544.537498 0.000006 5604 0.000011
