# timestamp cpu_time memory_usage execution_time
1769868385.957065 0.000100 5484 0.000376
1769868386.171086 0.000317 5484 0.000386
1769868386.263239 0.000694 5484 0.001185
1769868386.350327 0.001686 5484 0.001687
1769868386.462914 0.002715 5484 0.003114
