# timestamp cpu_time memory_usage execution_time
1769868541.514871 0.000016 5604 0.000048
1769868541.744644 0.000004 5604 0.000010
1769868541.889141 0.000004 5604 0.000011
1769868542.077987 0.000008 5604 0.000010
1769868542.177974 0.000009 5604 0.000010
