# timestamp cpu_time memory_usage execution_time
1769881884.965677 0.000062 5636 0.000609
1769881885.163136 0.000004 5636 0.000011
1769881885.240712 0.000010 5636 0.000012
1769881885.318470 0.000010 5636 0.000011
1769881885.396335 0.000004 5636 0.000012
