# timestamp cpu_time memory_usage execution_time
1769881595.705598 0.000027 5560 0.000085
1769881595.883509 0.000240 5560 0.000241
1769881595.961601 0.000442 5560 0.000444
1769881596.039882 0.000953 5560 0.000954
1769881596.129372 0.001481 5560 0.001482
