# timestamp cpu_time memory_usage execution_time
1769881886.985398 0.000089 5636 0.000148
1769881887.454151 0.000171 5636 0.000263
1769881887.644675 0.000715 5636 0.001094
1769881887.769330 0.000000 5636 0.003776
1769881887.947416 0.004522 5636 0.004522
