# timestamp cpu_time memory_usage execution_time
1769881885.475118 0.000380 5636 0.000903
1769881885.678532 0.000630 5636 0.002691
1769881885.770030 0.004304 5636 0.005151
1769881885.867550 0.009161 5636 0.010905
1769881885.983587 0.017957 5636 0.018204
