# timestamp cpu_time memory_usage execution_time
1769881883.763183 0.000021 5636 0.000074
1769881883.974127 0.000055 5636 0.000152
1769881884.063688 0.000550 5636 0.000551
1769881884.152850 0.000612 5636 0.000927
1769881884.242159 0.000531 5636 0.001277
