# timestamp cpu_time memory_usage execution_time
1769446004.909013 0.000006 8532 0.000034
1769446004.974388 0.000003 8532 0.000005
1769446005.063266 0.000003 8532 0.000005
1769446005.118863 0.000003 8532 0.000006
1769446005.196550 0.000000 8532 0.000005
