# timestamp cpu_time memory_usage execution_time
1769881596.761127 0.000030 5560 0.000055
1769881596.949968 0.000000 5560 0.000011
1769881597.038842 0.000000 5560 0.000010
1769881597.127720 0.000006 5560 0.000011
1769881597.216634 0.000000 5560 0.000009
