# timestamp cpu_time memory_usage execution_time
1769447331.543993 0.000005 17440 0.000018
1769447331.620230 0.000003 17440 0.000004
1769447331.686788 0.000004 17440 0.000005
1769447331.753525 0.000003 17440 0.000004
1769447331.820209 0.000000 17440 0.000005
