# timestamp cpu_time memory_usage execution_time
1769868389.104402 0.000039 5484 0.000070
1769868389.294680 0.000016 5484 0.000028
1769868389.382582 0.000016 5484 0.000029
1769868389.471055 0.000007 5484 0.000012
1769868389.548984 0.000012 5484 0.000022
