# timestamp cpu_time memory_usage execution_time
1769868387.168507 0.000478 5484 0.000858
1769868387.403821 0.002223 5484 0.002795
1769868387.506182 0.005148 5484 0.005149
1769868387.610081 0.008930 5484 0.008961
1769868387.716547 0.014445 5484 0.015453
