# timestamp cpu_time memory_usage execution_time
1769881596.227993 0.000263 5560 0.000293
1769881596.405912 0.000441 5560 0.000441
1769881596.495389 0.000935 5560 0.000936
1769881596.585082 0.001673 5560 0.001673
1769881596.675714 0.003210 5560 0.003227
