timestamp,cpu_time,memory_usage,execution_time
1769868386.548512,0.000036,5484,0.000073
1769868386.778792,0.000000,5484,0.000009
1769868386.867712,0.000006,5484,0.000012
1769868386.967692,0.000005,5484,0.000011
1769868387.067669,0.000005,5484,0.000011
