timestamp,cpu_time,memory_usage,execution_time
1769882316.484417,0.000554,6536,0.000726
1769882316.685344,0.001146,6536,0.001475
1769882316.774455,0.001181,6536,0.001517
1769882316.864378,0.002649,6536,0.002652
1769882316.954860,0.004122,6536,0.004116
