timestamp,cpu_time,memory_usage,execution_time
1769868539.313598,0.000007,5476,0.000014
1769868539.388972,0.000007,5604,0.000011
1769868539.466737,0.000000,5604,0.000012
1769868539.544506,0.000000,5604,0.000009
1769868539.622294,0.000000,5604,0.000011
