timestamp,cpu_time,memory_usage,execution_time
1769446822.306408,0.000000,8464,0.000012
1769446822.385993,0.000000,8464,0.000005
1769446822.456575,0.000000,8464,0.000006
1769446822.530345,0.000000,8464,0.000005
1769446822.597060,0.000000,8464,0.000004
