timestamp,cpu_time,memory_usage,execution_time
1769881597.885735,0.000176,5560,0.000203
1769881598.328256,0.000406,5560,0.000407
1769881598.417700,0.000874,5560,0.000904
1769881598.507241,0.001077,5560,0.001415
1769881598.596894,0.000655,5560,0.002101
