timestamp,cpu_time,memory_usage,execution_time
1769868542.279472,0.000861,5604,0.001473
1769868542.480927,0.001320,5604,0.002860
1769868542.572371,0.005337,5604,0.005335
1769868542.666270,0.010343,5604,0.010402
1769868542.769689,0.013150,5604,0.013809
