timestamp,cpu_time,memory_usage,execution_time
1769868540.900347,0.000188,5604,0.000215
1769868541.115376,0.000194,5604,0.000541
1769868541.215799,0.000320,5604,0.000882
1769868541.316715,0.000633,5604,0.001742
1769868541.417951,0.002770,5604,0.002771
