timestamp,cpu_time,memory_usage,execution_time
1769882313.594664,0.000000,6536,0.000069
1769882313.783575,0.000000,6536,0.000056
1769882313.872526,0.000000,6536,0.000101
1769882313.974047,0.000000,6536,0.000293
1769882314.061508,0.000000,6536,0.000189
