timestamp,cpu_time,memory_usage,execution_time
1769882314.150750,0.000000,6536,0.000464
1769882314.350885,0.000000,6536,0.000668
1769882314.451397,0.001052,6536,0.001054
1769882314.553163,0.001431,6536,0.001432
1769882314.652456,0.001900,6536,0.001901
