timestamp,cpu_time,memory_usage,execution_time
1769868543.567094,0.000100,5604,0.000119
1769868543.771128,0.000390,5604,0.000391
1769868543.849429,0.000869,5604,0.000870
1769868543.928069,0.001726,5604,0.001727
1769868544.018431,0.003177,5604,0.003178
