timestamp,cpu_time,memory_usage,execution_time
1769882315.341510,0.000048,6536,0.000059
1769882315.539423,0.000012,6536,0.000014
1769882315.628036,0.000007,6536,0.000009
1769882315.706290,0.000019,6536,0.000026
1769882315.783551,0.000007,6536,0.000009
